bottom_left_x,bottom_left_y,top_left_x,top_left_y,top_right_x,top_right_y,bottom_right_x,bottom_right_y,starbucks,cu,seven11,gs25,olive0,mcdonalds
37.6150191,127.0398514,37.629961699999996,127.0398514,37.629961699999996,127.0488445,37.6150191,127.0488445,0,0,0,1,0,1
37.6299617,127.0398514,37.6449043,127.0398514,37.6449043,127.0488445,37.6299617,127.0488445,0,0,1,0,0,0
37.5253635,127.0488445,37.540306099999995,127.0488445,37.540306099999995,127.0578376,37.5253635,127.0578376,1,1,0,0,0,1
37.5104209,127.0488445,37.5253635,127.0488445,37.5253635,127.0578376,37.5104209,127.0578376,5,7,3,4,2,0
37.4954783,127.0488445,37.5104209,127.0488445,37.5104209,127.0578376,37.4954783,127.0578376,5,8,4,9,3,1
37.5552487,127.0488445,37.5701913,127.0488445,37.5701913,127.0578376,37.5552487,127.0578376,1,1,1,0,1,0
37.4655931,127.0488445,37.4805357,127.0488445,37.4805357,127.0578376,37.4655931,127.0578376,0,0,0,0,0,0
37.4506505,127.0488445,37.4655931,127.0488445,37.4655931,127.0578376,37.4506505,127.0578376,0,0,0,0,0,0
37.4357079,127.0488445,37.450650499999995,127.0488445,37.450650499999995,127.0578376,37.4357079,127.0578376,1,1,0,0,0,0
37.5403061,127.0488445,37.5552487,127.0488445,37.5552487,127.0578376,37.5403061,127.0578376,2,1,0,1,2,0
37.4805357,127.0488445,37.495478299999995,127.0488445,37.495478299999995,127.0578376,37.4805357,127.0578376,2,1,0,0,1,0
37.5701913,127.0488445,37.585133899999995,127.0488445,37.585133899999995,127.0578376,37.5701913,127.0578376,0,2,1,1,2,1
37.6747895,127.0488445,37.6897321,127.0488445,37.6897321,127.0578376,37.6747895,127.0578376,0,1,0,0,1,0
37.6598469,127.0488445,37.674789499999996,127.0488445,37.674789499999996,127.0578376,37.6598469,127.0578376,1,1,1,0,0,1
37.6449043,127.0488445,37.6598469,127.0488445,37.6598469,127.0578376,37.6449043,127.0578376,0,1,1,1,1,0
37.6897321,127.0488445,37.7046747,127.0488445,37.7046747,127.0578376,37.6897321,127.0578376,0,0,0,0,0,0
37.6150191,127.0488445,37.629961699999996,127.0488445,37.629961699999996,127.0578376,37.6150191,127.0578376,0,1,1,0,0,0
37.6000765,127.0488445,37.6150191,127.0488445,37.6150191,127.0578376,37.6000765,127.0578376,0,0,0,0,0,0
37.5851339,127.0488445,37.6000765,127.0488445,37.6000765,127.0578376,37.5851339,127.0578376,3,1,0,2,2,0
37.6299617,127.0488445,37.6449043,127.0488445,37.6449043,127.0578376,37.6299617,127.0578376,0,0,0,0,0,0
37.5253635,127.0578376,37.540306099999995,127.0578376,37.540306099999995,127.0668307,37.5253635,127.0668307,0,0,0,3,1,0
37.4357079,127.0578376,37.450650499999995,127.0578376,37.450650499999995,127.0668307,37.4357079,127.0668307,0,0,0,0,0,0
37.4506505,127.0578376,37.4655931,127.0578376,37.4655931,127.0668307,37.4506505,127.0668307,0,0,0,0,0,0
37.4655931,127.0578376,37.4805357,127.0578376,37.4805357,127.0668307,37.4655931,127.0668307,0,0,0,0,0,0
37.4805357,127.0578376,37.495478299999995,127.0578376,37.495478299999995,127.0668307,37.4805357,127.0668307,2,0,0,0,1,0
37.4954783,127.0578376,37.5104209,127.0578376,37.5104209,127.0668307,37.4954783,127.0668307,7,4,7,5,3,1
37.5104209,127.0578376,37.5253635,127.0578376,37.5253635,127.0668307,37.5104209,127.0668307,3,2,3,3,1,1
37.5403061,127.0578376,37.5552487,127.0578376,37.5552487,127.0668307,37.5403061,127.0668307,1,1,1,1,0,0
37.5552487,127.0578376,37.5701913,127.0578376,37.5701913,127.0668307,37.5552487,127.0668307,1,0,2,0,1,0
37.5851339,127.0578376,37.6000765,127.0578376,37.6000765,127.0668307,37.5851339,127.0668307,2,0,1,3,2,1
37.6000765,127.0578376,37.6150191,127.0578376,37.6150191,127.0668307,37.6000765,127.0668307,0,0,0,1,0,0
37.6150191,127.0578376,37.629961699999996,127.0578376,37.629961699999996,127.0668307,37.6150191,127.0668307,2,2,1,0,2,0
37.6299617,127.0578376,37.6449043,127.0578376,37.6449043,127.0668307,37.6299617,127.0668307,0,0,0,1,0,0
37.6449043,127.0578376,37.6598469,127.0578376,37.6598469,127.0668307,37.6449043,127.0668307,4,5,1,6,2,1
37.6598469,127.0578376,37.674789499999996,127.0578376,37.674789499999996,127.0668307,37.6598469,127.0668307,0,0,0,0,1,0
37.5701913,127.0578376,37.585133899999995,127.0578376,37.585133899999995,127.0668307,37.5701913,127.0668307,0,2,1,0,0,0
37.6747895,127.0578376,37.6897321,127.0578376,37.6897321,127.0668307,37.6747895,127.0668307,0,0,0,0,0,0
37.5552487,127.0668307,37.5701913,127.0668307,37.5701913,127.0758238,37.5552487,127.0758238,0,1,0,0,0,0
37.5104209,127.0668307,37.5253635,127.0668307,37.5253635,127.0758238,37.5104209,127.0758238,0,0,0,0,0,0
37.4954783,127.0668307,37.5104209,127.0668307,37.5104209,127.0758238,37.4954783,127.0758238,1,0,1,0,1,0
37.4357079,127.0668307,37.450650499999995,127.0668307,37.450650499999995,127.0758238,37.4357079,127.0758238,0,0,0,0,0,0
37.4655931,127.0668307,37.4805357,127.0668307,37.4805357,127.0758238,37.4655931,127.0758238,0,0,0,0,0,0
37.4506505,127.0668307,37.4655931,127.0668307,37.4655931,127.0758238,37.4506505,127.0758238,0,0,0,1,0,0
37.5403061,127.0668307,37.5552487,127.0668307,37.5552487,127.0758238,37.5403061,127.0758238,1,1,7,1,2,1
37.4805357,127.0668307,37.495478299999995,127.0668307,37.495478299999995,127.0758238,37.4805357,127.0758238,0,0,1,1,0,0
37.5253635,127.0668307,37.540306099999995,127.0668307,37.540306099999995,127.0758238,37.5253635,127.0758238,3,0,1,2,2,0
37.5851339,127.0668307,37.6000765,127.0668307,37.6000765,127.0758238,37.5851339,127.0758238,1,0,0,0,0,1
37.6299617,127.0668307,37.6449043,127.0668307,37.6449043,127.0758238,37.6299617,127.0758238,0,0,0,0,1,1
37.6598469,127.0668307,37.674789499999996,127.0668307,37.674789499999996,127.0758238,37.6598469,127.0758238,0,0,0,1,0,0
37.6449043,127.0668307,37.6598469,127.0668307,37.6598469,127.0758238,37.6449043,127.0758238,0,2,0,1,1,0
37.6747895,127.0668307,37.6897321,127.0668307,37.6897321,127.0758238,37.6747895,127.0758238,0,0,0,0,0,0
37.6150191,127.0668307,37.629961699999996,127.0668307,37.629961699999996,127.0758238,37.6150191,127.0758238,2,1,3,0,1,0
37.6000765,127.0668307,37.6150191,127.0668307,37.6150191,127.0758238,37.6000765,127.0758238,0,0,0,1,0,0
37.6897321,127.0668307,37.7046747,127.0668307,37.7046747,127.0758238,37.6897321,127.0758238,0,0,0,0,0,0
37.5701913,127.0668307,37.585133899999995,127.0668307,37.585133899999995,127.0758238,37.5701913,127.0758238,0,1,0,1,1,1
37.5552487,127.0758238,37.5701913,127.0758238,37.5701913,127.08481689999999,37.5552487,127.08481689999999,1,1,2,2,2,0
37.4655931,127.0758238,37.4805357,127.0758238,37.4805357,127.08481689999999,37.4655931,127.08481689999999,0,0,0,0,0,0
37.4805357,127.0758238,37.495478299999995,127.0758238,37.495478299999995,127.08481689999999,37.4805357,127.08481689999999,0,1,0,1,1,0
37.4954783,127.0758238,37.5104209,127.0758238,37.5104209,127.08481689999999,37.4954783,127.08481689999999,0,0,1,2,0,1
37.5104209,127.0758238,37.5253635,127.0758238,37.5253635,127.08481689999999,37.5104209,127.08481689999999,2,0,1,4,1,1
37.5253635,127.0758238,37.540306099999995,127.0758238,37.540306099999995,127.08481689999999,37.5253635,127.08481689999999,2,3,1,0,1,1
37.5403061,127.0758238,37.5552487,127.0758238,37.5552487,127.08481689999999,37.5403061,127.08481689999999,1,1,1,1,0,0
37.6747895,127.0758238,37.6897321,127.0758238,37.6897321,127.08481689999999,37.6747895,127.08481689999999,0,0,0,0,0,0
37.4506505,127.0758238,37.4655931,127.0758238,37.4655931,127.08481689999999,37.4506505,127.08481689999999,0,0,0,0,0,0
37.5851339,127.0758238,37.6000765,127.0758238,37.6000765,127.08481689999999,37.5851339,127.08481689999999,0,1,1,1,1,0
37.6000765,127.0758238,37.6150191,127.0758238,37.6150191,127.08481689999999,37.6000765,127.08481689999999,1,0,1,0,1,0
37.6150191,127.0758238,37.629961699999996,127.0758238,37.629961699999996,127.08481689999999,37.6150191,127.08481689999999,1,4,4,0,1,1
37.6299617,127.0758238,37.6449043,127.0758238,37.6449043,127.08481689999999,37.6299617,127.08481689999999,0,0,0,0,0,0
37.6449043,127.0758238,37.6598469,127.0758238,37.6598469,127.08481689999999,37.6449043,127.08481689999999,1,1,0,1,1,1
37.6598469,127.0758238,37.674789499999996,127.0758238,37.674789499999996,127.08481689999999,37.6598469,127.08481689999999,0,0,1,0,0,0
37.6897321,127.0758238,37.7046747,127.0758238,37.7046747,127.08481689999999,37.6897321,127.08481689999999,0,0,0,0,0,0
37.5701913,127.0758238,37.585133899999995,127.0758238,37.585133899999995,127.08481689999999,37.5701913,127.08481689999999,0,0,0,1,0,0
37.5701913,127.0848169,37.585133899999995,127.0848169,37.585133899999995,127.09381,37.5701913,127.09381,1,2,0,2,1,0
37.4506505,127.0848169,37.4655931,127.0848169,37.4655931,127.09381,37.4506505,127.09381,0,0,0,0,0,0
37.4655931,127.0848169,37.4805357,127.0848169,37.4805357,127.09381,37.4655931,127.09381,0,0,0,0,0,0
37.4805357,127.0848169,37.495478299999995,127.0848169,37.495478299999995,127.09381,37.4805357,127.09381,0,1,0,0,0,0
37.4954783,127.0848169,37.5104209,127.0848169,37.5104209,127.09381,37.4954783,127.09381,0,1,3,2,2,0
37.5104209,127.0848169,37.5253635,127.0848169,37.5253635,127.09381,37.5104209,127.09381,0,0,1,1,0,0
37.5253635,127.0848169,37.540306099999995,127.0848169,37.540306099999995,127.09381,37.5253635,127.09381,1,1,2,3,1,0
37.5403061,127.0848169,37.5552487,127.0848169,37.5552487,127.09381,37.5403061,127.09381,2,1,1,0,1,0
37.5851339,127.0848169,37.6000765,127.0848169,37.6000765,127.09381,37.5851339,127.09381,2,1,3,2,2,1
37.6000765,127.0848169,37.6150191,127.0848169,37.6150191,127.09381,37.6000765,127.09381,0,0,0,0,0,0
37.6150191,127.0848169,37.629961699999996,127.0848169,37.629961699999996,127.09381,37.6150191,127.09381,0,0,0,0,1,0
37.6299617,127.0848169,37.6449043,127.0848169,37.6449043,127.09381,37.6299617,127.09381,0,0,0,0,0,0
37.6449043,127.0848169,37.6598469,127.0848169,37.6598469,127.09381,37.6449043,127.09381,0,0,0,0,0,0
37.6598469,127.0848169,37.674789499999996,127.0848169,37.674789499999996,127.09381,37.6598469,127.09381,0,0,0,0,0,0
37.6747895,127.0848169,37.6897321,127.0848169,37.6897321,127.09381,37.6747895,127.09381,0,0,0,0,0,0
37.6897321,127.0848169,37.7046747,127.0848169,37.7046747,127.09381,37.6897321,127.09381,0,0,0,0,0,0
37.5552487,127.0848169,37.5701913,127.0848169,37.5701913,127.09381,37.5552487,127.09381,0,0,1,0,0,0
37.5253635,127.09381,37.540306099999995,127.09381,37.540306099999995,127.1028031,37.5253635,127.1028031,0,1,1,0,1,0
37.5552487,127.09381,37.5701913,127.09381,37.5701913,127.1028031,37.5552487,127.1028031,0,0,0,0,0,0
37.4805357,127.09381,37.495478299999995,127.09381,37.495478299999995,127.1028031,37.4805357,127.1028031,1,1,0,0,1,0
37.4954783,127.09381,37.5104209,127.09381,37.5104209,127.1028031,37.4954783,127.1028031,2,4,0,1,1,0
37.5104209,127.09381,37.5253635,127.09381,37.5253635,127.1028031,37.5104209,127.1028031,4,3,1,1,2,1
37.5403061,127.09381,37.5552487,127.09381,37.5552487,127.1028031,37.5403061,127.1028031,2,0,0,0,2,0
37.4655931,127.09381,37.4805357,127.09381,37.4805357,127.1028031,37.4655931,127.1028031,0,0,1,1,1,0
37.5701913,127.09381,37.585133899999995,127.09381,37.585133899999995,127.1028031,37.5701913,127.1028031,0,0,0,0,0,0
37.6000765,127.09381,37.6150191,127.09381,37.6150191,127.1028031,37.6000765,127.1028031,1,2,1,2,1,1
37.6150191,127.09381,37.629961699999996,127.09381,37.629961699999996,127.1028031,37.6150191,127.1028031,0,1,0,0,0,0
37.6299617,127.09381,37.6449043,127.09381,37.6449043,127.1028031,37.6299617,127.1028031,0,0,0,0,0,0
37.6747895,127.09381,37.6897321,127.09381,37.6897321,127.1028031,37.6747895,127.1028031,0,0,0,0,0,0
37.5851339,127.09381,37.6000765,127.09381,37.6000765,127.1028031,37.5851339,127.1028031,0,2,0,1,0,0
37.6449043,127.09381,37.6598469,127.09381,37.6598469,127.1028031,37.6449043,127.1028031,0,0,0,0,0,0
37.5403061,127.1028031,37.5552487,127.1028031,37.5552487,127.1117962,37.5403061,127.1117962,1,0,0,2,1,0
37.4655931,127.1028031,37.4805357,127.1028031,37.4805357,127.1117962,37.4655931,127.1117962,0,1,0,0,0,0
37.4805357,127.1028031,37.495478299999995,127.1028031,37.495478299999995,127.1117962,37.4805357,127.1117962,1,1,1,0,0,0
37.4954783,127.1028031,37.5104209,127.1028031,37.5104209,127.1117962,37.4954783,127.1117962,3,5,2,1,1,1
37.5253635,127.1028031,37.540306099999995,127.1028031,37.540306099999995,127.1117962,37.5253635,127.1117962,0,0,0,0,0,0
37.5851339,127.1028031,37.6000765,127.1028031,37.6000765,127.1117962,37.5851339,127.1117962,0,0,0,0,0,0
37.5104209,127.1028031,37.5253635,127.1028031,37.5253635,127.1117962,37.5104209,127.1117962,3,3,1,3,3,0
37.5701913,127.1028031,37.585133899999995,127.1028031,37.585133899999995,127.1117962,37.5701913,127.1117962,0,0,0,0,0,0
37.6000765,127.1028031,37.6150191,127.1028031,37.6150191,127.1117962,37.6000765,127.1117962,0,0,1,0,0,0
37.6150191,127.1028031,37.629961699999996,127.1028031,37.629961699999996,127.1117962,37.6150191,127.1117962,0,0,0,0,0,0
37.6299617,127.1028031,37.6449043,127.1028031,37.6449043,127.1117962,37.6299617,127.1117962,0,0,0,0,0,0
37.6449043,127.1028031,37.6598469,127.1028031,37.6598469,127.1117962,37.6449043,127.1117962,0,0,0,0,0,0
37.5552487,127.1028031,37.5701913,127.1028031,37.5701913,127.1117962,37.5552487,127.1117962,0,0,0,0,0,0
37.5253635,127.1117962,37.540306099999995,127.1117962,37.540306099999995,127.1207893,37.5253635,127.1207893,0,1,1,1,0,0
37.4655931,127.1117962,37.4805357,127.1117962,37.4805357,127.1207893,37.4655931,127.1207893,1,0,0,0,0,0
37.4805357,127.1117962,37.495478299999995,127.1117962,37.495478299999995,127.1207893,37.4805357,127.1207893,3,0,2,0,2,0
37.5104209,127.1117962,37.5253635,127.1117962,37.5253635,127.1207893,37.5104209,127.1207893,2,2,3,3,1,0
37.5552487,127.1117962,37.5701913,127.1117962,37.5701913,127.1207893,37.5552487,127.1207893,0,0,0,0,0,0
37.5403061,127.1117962,37.5552487,127.1117962,37.5552487,127.1207893,37.5403061,127.1207893,0,0,0,0,0,0
37.6000765,127.1117962,37.6150191,127.1117962,37.6150191,127.1207893,37.6000765,127.1207893,0,0,0,0,0,0
37.6150191,127.1117962,37.629961699999996,127.1117962,37.629961699999996,127.1207893,37.6150191,127.1207893,0,0,0,0,0,0
37.4954783,127.1117962,37.5104209,127.1117962,37.5104209,127.1207893,37.4954783,127.1207893,1,4,5,2,0,0
37.4805357,127.1207893,37.495478299999995,127.1207893,37.495478299999995,127.1297824,37.4805357,127.1297824,3,2,3,1,1,0
37.5104209,127.1207893,37.5253635,127.1207893,37.5253635,127.1297824,37.5104209,127.1297824,1,2,1,0,0,0
37.4954783,127.1207893,37.5104209,127.1207893,37.5104209,127.1297824,37.4954783,127.1297824,0,1,3,2,1,0
37.5403061,127.1207893,37.5552487,127.1207893,37.5552487,127.1297824,37.5403061,127.1297824,0,0,2,3,2,0
37.5253635,127.1207893,37.540306099999995,127.1207893,37.540306099999995,127.1297824,37.5253635,127.1297824,6,2,3,1,3,1
37.5552487,127.1207893,37.5701913,127.1207893,37.5701913,127.1297824,37.5552487,127.1297824,0,0,0,0,0,0
37.4655931,127.1207893,37.4805357,127.1207893,37.4805357,127.1297824,37.4655931,127.1297824,2,0,3,1,2,0
37.4805357,127.1297824,37.495478299999995,127.1297824,37.495478299999995,127.1387755,37.4805357,127.1387755,0,1,0,0,0,1
37.4954783,127.1297824,37.5104209,127.1297824,37.5104209,127.1387755,37.4954783,127.1387755,1,1,2,2,1,0
37.5104209,127.1297824,37.5253635,127.1297824,37.5253635,127.1387755,37.5104209,127.1387755,1,1,0,0,2,0
37.5253635,127.1297824,37.540306099999995,127.1297824,37.540306099999995,127.1387755,37.5253635,127.1387755,2,2,0,2,1,1
37.5403061,127.1297824,37.5552487,127.1297824,37.5552487,127.1387755,37.5403061,127.1387755,1,1,0,0,0,0
37.5552487,127.1297824,37.5701913,127.1297824,37.5701913,127.1387755,37.5552487,127.1387755,0,0,0,0,0,0
37.5104209,127.1387755,37.5253635,127.1387755,37.5253635,127.14776859999999,37.5104209,127.14776859999999,0,0,0,0,0,0
37.4954783,127.1387755,37.5104209,127.1387755,37.5104209,127.14776859999999,37.4954783,127.14776859999999,1,0,1,0,0,0
37.4805357,127.1387755,37.495478299999995,127.1387755,37.495478299999995,127.14776859999999,37.4805357,127.14776859999999,0,0,0,0,1,0
37.5253635,127.1387755,37.540306099999995,127.1387755,37.540306099999995,127.14776859999999,37.5253635,127.14776859999999,1,0,2,1,1,0
37.5552487,127.1387755,37.5701913,127.1387755,37.5701913,127.14776859999999,37.5552487,127.14776859999999,0,0,0,0,0,0
37.5403061,127.1387755,37.5552487,127.1387755,37.5552487,127.14776859999999,37.5403061,127.14776859999999,2,1,2,0,2,1
37.4954783,127.1477686,37.5104209,127.1477686,37.5104209,127.1567617,37.4954783,127.1567617,0,0,0,0,0,0
37.5253635,127.1477686,37.540306099999995,127.1477686,37.540306099999995,127.1567617,37.5253635,127.1567617,0,0,0,0,0,0
37.5403061,127.1477686,37.5552487,127.1477686,37.5552487,127.1567617,37.5403061,127.1567617,1,1,3,1,1,0
37.5552487,127.1477686,37.5701913,127.1477686,37.5701913,127.1567617,37.5552487,127.1567617,0,1,0,1,0,0
37.4954783,127.1567617,37.5104209,127.1567617,37.5104209,127.1657548,37.4954783,127.1657548,0,0,0,0,0,0
37.5403061,127.1567617,37.5552487,127.1567617,37.5552487,127.1657548,37.5403061,127.1657548,0,0,0,0,0,0
37.5552487,127.1567617,37.5701913,127.1567617,37.5701913,127.1657548,37.5552487,127.1657548,0,0,0,0,0,0
37.5701913,127.1567617,37.585133899999995,127.1567617,37.585133899999995,127.1657548,37.5701913,127.1657548,0,0,0,0,0,0
37.5552487,127.1657548,37.5701913,127.1657548,37.5701913,127.1747479,37.5552487,127.1747479,0,1,0,0,2,0
37.5701913,127.1657548,37.585133899999995,127.1657548,37.585133899999995,127.1747479,37.5701913,127.1747479,0,0,0,0,0,0
37.5552487,127.1747479,37.5701913,127.1747479,37.5701913,127.183741,37.5552487,127.183741,0,0,0,0,0,0
37.5701913,127.1747479,37.585133899999995,127.1747479,37.585133899999995,127.183741,37.5701913,127.183741,0,0,0,0,0,0
