,metro_station_name,metro_station_addr,metro_geo_lat,metro_geo_lng
0,강남역 2호선,서울 강남구 강남대로 지하 396,37.4981646510326,127.028307900881
1,서울대입구역 2호선,서울 관악구 남부순환로 지하 1822,37.4811526631844,126.952645104944
2,합정역 2호선,서울 마포구 양화로 지하 55,37.5501152068908,126.914638180431
3,왕십리역 2호선,서울 성동구 왕십리로 지하 300,37.5612217415191,127.036655378283
4,당산역 2호선,서울 영등포구 당산로 229,37.534956866618,126.90273071003
5,신촌역 2호선,서울 마포구 신촌로 지하 90,37.5554417865984,126.936119192554
6,잠실역 2호선,서울 송파구 올림픽로 지하 265,37.513859279255,127.101857941447
7,신림역 2호선,서울 관악구 남부순환로 지하 1614,37.4842176141092,126.92980331103
8,홍대입구역 2호선,서울 마포구 양화로 지하 160,37.5568904093718,126.923674307594
9,교대역 3호선,서울 서초구 서초대로 지하 294,37.4935774661715,127.014155572616
10,종각역 1호선,서울 종로구 종로 지하 55,37.5702140381269,126.983239678933
11,혜화역 4호선,서울 종로구 대학로 지하 120,37.5818036223189,127.001978401429
12,연신내역 3호선,서울 은평구 통일로 지하 849,37.618962003178,126.921162124977
13,삼성역 2호선,서울 강남구 테헤란로 지하 538,37.5088619974404,127.063073009788
14,역삼역 2호선,서울 강남구 테헤란로 지하 156,37.5007162693593,127.036618203089
15,종로3가역 1호선,서울 종로구 종로 지하 129,37.5704266025836,126.99202930223
16,구로역 1호선,서울 구로구 구로중앙로 174,37.5024345090279,126.881491595821
17,노원역 4호선,서울 노원구 상계로 69-1,37.6562677764281,127.063030448739
18,신도림역 1호선,서울 구로구 경인로 688,37.5090353187112,126.891187111711
19,가산디지털단지역 7호선,서울 금천구 벚꽃로 309,37.4815957375443,126.882559483336
20,까치산역 5호선,서울 강서구 강서로 지하 54,37.5319560847746,126.846611592059
21,신사역 3호선,서울 강남구 도산대로 지하 102,37.5164324582415,127.020326886309
22,성수역 2호선,서울 성동구 아차산로 100,37.5445023983984,127.056090471223
23,사당역 2호선,서울 동작구 남부순환로 지하 2089,37.4765228347619,126.981408909449
24,염창역 9호선,서울 강서구 공항대로 지하 631,37.547059307287,126.875005005839
25,이태원역 6호선,서울 용산구 이태원로 지하 177,37.534483277545,126.993721655506
26,강동역 5호선,서울 강동구 천호대로 지하 1097,37.5355205088294,127.133529582127
27,양재역 3호선,서울 서초구 남부순환로 지하 2585,37.4839347328908,127.034544193436
28,강변역 2호선,서울 광진구 강변역로 53,37.5351692767888,127.094664569096
29,총신대입구역 4호선,서울 동작구 동작대로 지하 117,37.4875538278198,126.982199707405
30,대림역 2호선,서울 구로구 도림천로 351,37.4933105886136,126.8949461878
31,건대입구역 2호선,서울 광진구 아차산로 243,37.5404188872176,127.069173281554
32,쌍문역 4호선,서울 도봉구 도봉로 지하 486-1,37.6488498649136,127.034880717215
33,공덕역 5호선,서울 마포구 마포대로 지하 100,37.5445267873155,126.951363830233
34,동대문역 1호선,서울 종로구 종로 지하 302,37.5717775660734,127.011167102297
35,사가정역 7호선,서울 중랑구 사가정로 지하 393,37.5807945533834,127.088439058456
36,상도역 7호선,서울 동작구 상도로 지하 272,37.5032080456431,126.947700373641
37,구파발역 3호선,서울 은평구 진관2로 지하 15-25,37.6368417889316,126.918745426412
38,불광역 3호선,서울 은평구 통일로 지하 723-1,37.6102072578868,126.92998576213
39,수유역 4호선,서울 강북구 도봉로 지하 338,37.6377452337445,127.025356901379
40,구로디지털단지역 2호선,서울 구로구 도림천로 477,37.4853149237865,126.901494378412
41,선릉역 2호선,서울 강남구 테헤란로 지하 340,37.5045028775835,127.048942471228
42,발산역 5호선,서울 강서구 공항대로 지하 267,37.5590292668195,126.837310771961
43,장한평역 5호선,서울 동대문구 천호대로 지하 405,37.5615026802954,127.064421108758
44,신대방역 2호선,서울 동작구 대림로 2,37.4875759745635,126.913175585996
45,방배역 2호선,서울 서초구 방배로 지하 80,37.4814364876589,126.997694899327
46,성신여대입구역 4호선,서울 성북구 동소문로 지하 102,37.5927179261346,127.016477649743
47,강남구청역 7호선,서울 강남구 학동로 지하 346,37.5171892352971,127.04130142966
48,창동역 1호선,서울 도봉구 마들로11길 77,37.6532174818989,127.047714954434
49,명동역 4호선,서울 중구 퇴계로 지하 126,37.5609100751113,126.985947030389
50,마곡나루역 9호선,서울 강서구 마곡중앙5로 지하 2,37.5667930302835,126.827518199814
51,군자역 5호선,서울 광진구 천호대로 지하 550,37.5573631939521,127.079017279019
52,마곡역 5호선,서울 강서구 공항대로 지하 163,37.5601984535897,126.825547992125
53,거여역 5호선,서울 송파구 오금로 지하 499,37.4932073280335,127.144032331306
54,독산역 1호선,서울 금천구 벚꽃로 115,37.4659873169402,126.889514168718
55,서대문역 5호선,서울 종로구 통일로 지하 126,37.565856271913,126.966637398787
56,잠실새내역 2호선,서울 송파구 올림픽로 지하 140,37.5115672093323,127.086373867207
57,오목교역 5호선,서울 양천구 오목로 지하 342,37.5244500703802,126.875354626254
58,서초역 2호선,서울 서초구 서초대로 지하 233,37.4918229990093,127.007580814715
59,시청역 1호선,서울 중구 세종대로 지하 101,37.5654385176408,126.976983237511
60,학동역 7호선,서울 강남구 학동로 지하 180,37.5142064294604,127.031463762217
61,동대문역사문화공원역 2호선,서울 중구 을지로 지하 279,37.5655895229776,127.009131498424
62,논현역 7호선,서울 강남구 학동로 지하 102,37.5111988300765,127.021657861669
63,종로5가역 1호선,서울 종로구 종로 지하 216,37.5709075371016,127.001916647342
64,낙성대역 2호선,서울 관악구 남부순환로 지하 1928,37.4770651843603,126.963409959152
65,목동역 5호선,서울 양천구 오목로 지하 245,37.52619868083,126.864742584692
66,아차산역 5호선,서울 광진구 천호대로 지하 657,37.5524011361136,127.08937059931
67,공릉역 7호선,서울 노원구 동일로 지하 1074,37.6254769202851,127.073005201049
68,화곡역 5호선,서울 강서구 화곡로 지하 168,37.5414336176977,126.840496450153
69,신대방삼거리역 7호선,서울 동작구 상도로 지하 76,37.4997218266711,126.928222967016
70,동묘앞역 1호선,서울 종로구 종로 359,37.5733722075697,127.01675118037
71,고속터미널역 3호선,서울 서초구 신반포로 지하 188,37.504647182738,127.004442096367
72,미아사거리역 4호선,서울 강북구 도봉로 지하 50,37.6132861094991,127.030098418544
73,약수역 3호선,서울 중구 다산로 지하 122,37.5545595558163,127.010822526737
74,복정역 8호선,서울 송파구 송파대로 지하 6,37.4710560005054,127.126771228018
75,개봉역 1호선,서울 구로구 경인로40길 47,37.4945222528654,126.859102583368
76,망원역 6호선,서울 마포구 월드컵로 지하 77,37.5560572923314,126.910033925408
77,을지로입구역 2호선,서울 중구 을지로 지하 42,37.5660509513873,126.982372901787
78,길음역 4호선,서울 성북구 동소문로 지하 248,37.603183910563,127.024823216768
79,압구정역 3호선,서울 강남구 압구정로 지하 172,37.5264308236177,127.028480919224
80,대방역 1호선,서울 영등포구 여의대방로 300,37.5133254586186,126.926303024833
81,도봉산역 1호선,서울 도봉구 도봉로 948,37.688861412909,127.046140090232
82,장지역 8호선,서울 송파구 송파대로 지하 82,37.4781192050612,127.126424204036
83,안국역 3호선,서울 종로구 율곡로 지하 62,37.5767203705556,126.985823042976
84,가락시장역 8호선,서울 송파구 송파대로 지하 257,37.4927440321316,127.118485741487
85,경복궁역 3호선,서울 종로구 사직로 지하 130,37.5758613027702,126.973062710191
86,홍제역 3호선,서울 서대문구 통일로 지하 440-1,37.5887103667691,126.944242309924
87,구의역 2호선,서울 광진구 아차산로 384-1,37.5371535596228,127.086179228767
88,상계역 4호선,서울 노원구 상계로 182,37.6609038887184,127.073575379339
89,회기역 1호선,서울 동대문구 회기로 196,37.5897442387671,127.058035421223
90,충무로역 3호선,서울 중구 퇴계로 지하 199,37.5611721437347,126.994110800073
91,신정네거리역 2호선,서울 양천구 중앙로 지하 261,37.5197975266787,126.852991645059
92,광화문역 5호선,서울 종로구 세종대로 지하 172,37.5716228232824,126.976787992565
93,온수역 7호선,서울 구로구 경인로3길 지하 64,37.4921502838112,126.823380714316
94,신설동역 1호선,서울 동대문구 왕산로 지하 1,37.5753194830738,127.024701893044
95,암사역 8호선,서울 강동구 올림픽로 지하 776,37.5501403417224,127.127540246626
96,신당역 2호선,서울 중구 퇴계로 지하 431-1,37.5656540317328,127.019540574485
97,마포역 5호선,서울 마포구 마포대로 지하 33,37.5395837885645,126.945920370023
98,봉천역 2호선,서울 관악구 남부순환로 지하 1721,37.4825562153548,126.941495272047
99,영등포구청역 2호선,서울 영등포구 당산로 지하 121,37.5256996614804,126.896626898379
100,한성대입구역 4호선,서울 성북구 삼선교로 지하 1,37.5883948842004,127.00595033342
101,신용산역 4호선,서울 용산구 한강대로 지하 112,37.5296155628471,126.968215931799
102,당고개역 4호선,서울 노원구 상계로 305,37.6702926448965,127.079011159467
103,석촌역 8호선,서울 송파구 송파대로 지하 439,37.5059496431187,127.106345349428
104,뚝섬역 2호선,서울 성동구 아차산로 18,37.5471882244091,127.047365178682
105,면목역 7호선,서울 중랑구 면목로 지하 407,37.5883848968931,127.087567841531
106,응암역 6호선,서울 은평구 증산로 지하 477,37.5987423282207,126.915512801302
107,장승배기역 7호선,서울 동작구 상도로 지하 188,37.5046658024741,126.938744364462
108,수락산역 7호선,서울 노원구 동일로 지하 1662,37.6776259369995,127.055374584266
109,명일역 5호선,서울 강동구 양재대로 지하 1632,37.5512602756216,127.144000929119
110,을지로3가역 2호선,서울 중구 을지로 지하 106,37.56626594615,126.990308356253
111,문정역 8호선,서울 송파구 송파대로 지하 179,37.4862618233383,127.122290332976
112,문래역 2호선,서울 영등포구 당산로 지하 28,37.5179214637526,126.894763060556
113,답십리역 5호선,서울 성동구 천호대로 지하 300,37.5664458277827,127.05318095956
114,이대역 2호선,서울 마포구 신촌로 지하 180,37.5567980142044,126.945758201019
115,천왕역 7호선,서울 구로구 오리로 지하 1154,37.4868219430207,126.838713741162
116,양평역 5호선,서울 영등포구 양산로 지하 21,37.5255116853806,126.886865676125
117,옥수역 3호선,서울 성동구 동호로 21,37.5410468905674,127.018329991576
118,미아역 4호선,서울 강북구 도봉로 지하 198,37.6264436445109,127.026103434413
119,디지털미디어시티역 6호선,서울 은평구 수색로 지하 175,37.5771614352661,126.901928562926
120,고덕역 5호선,서울 강동구 고덕로 지하 253,37.5550473189056,127.15394941502
121,천호역 5호선,서울 강동구 천호대로 지하 997,37.5385789820645,127.123742434482
122,신논현역 9호선,서울 강남구 봉은사로 지하 102,37.5046341625192,127.025031333453
123,신풍역 7호선,서울 영등포구 신풍로 지하 27,37.5001172036762,126.909841656125
124,상일동역 5호선,서울 강동구 고덕로 지하 359,37.5566643781876,127.165829221931
125,청담역 7호선,서울 강남구 학동로 지하 508,37.5194406566749,127.053644513011
126,길동역 5호선,서울 강동구 양재대로 지하 1480,37.5378115570072,127.13999920444
127,오류동역 1호선,서울 구로구 경인로20길 13,37.494359185399,126.844600701673
128,금천구청역 1호선,서울 금천구 시흥대로63길 91,37.455609978438,126.894514076077
129,여의나루역 5호선,서울 영등포구 여의동로 지하 343,37.5270851610199,126.932863954929
130,먹골역 7호선,서울 중랑구 동일로 지하 901,37.6106250591244,127.077764798784
131,보라매역 7호선,서울 동작구 상도로 지하 2,37.499910050321,126.920489390309
132,남성역 7호선,서울 동작구 사당로 지하 218,37.4844433924857,126.971706096071
133,숙대입구역 4호선,서울 용산구 한강대로 지하 306,37.5451939759064,126.971872351838
134,잠실나루역 2호선,서울 송파구 오금로 20,37.5206867318088,127.103811089444
135,개롱역 5호선,서울 송파구 오금로 지하 402,37.4978146566399,127.135158595127
136,회현역 4호선,서울 중구 퇴계로 지하 54,37.5585353196435,126.978239147279
137,광나루역 5호선,서울 광진구 아차산로 지하 571,37.5452786641598,127.103686533578
138,아현역 2호선,서울 마포구 신촌로 지하 270,37.5573575723061,126.95603374504
139,상수역 6호선,서울 마포구 독막로 지하 85,37.5477716665856,126.922409857908
140,마포구청역 6호선,서울 마포구 월드컵로 지하 190,37.5634263131969,126.903356973848
141,태릉입구역 7호선,서울 노원구 동일로 지하 992-1,37.6179056668897,127.074995390927
142,남구로역 7호선,서울 구로구 도림로 지하 7,37.4861618372855,126.887341021559
143,구산역 6호선,서울 은평구 연서로 지하 137-1,37.6112122196295,126.917182386796
144,우장산역 5호선,서울 강서구 강서로 지하 262,37.5490001953873,126.836408931785
145,제기동역 1호선,서울 동대문구 왕산로 지하 93,37.5781967284885,127.034690599752
146,내방역 7호선,서울 서초구 서초대로 지하 103,37.487533528504,126.993190309509
147,광흥창역 6호선,서울 마포구 독막로 지하 165,37.5474860706906,126.931939240491
148,노량진역 9호선,서울 동작구 노량진로 지하 130,37.5135735646312,126.940826454376
149,둔촌동역 5호선,서울 강동구 양재대로 지하 1369,37.5276413733277,127.136190298465
150,영등포시장역 5호선,서울 영등포구 양산로 지하 200,37.5227345248969,126.904959169819
151,망우역 경의중앙선,서울 중랑구 망우로55길 11-10,37.5992876153903,127.092756577852
152,매봉역 3호선,서울 강남구 남부순환로 지하 2744,37.4869611285839,127.046614560925
153,종합운동장역 2호선,서울 송파구 올림픽로 지하 23,37.5109692748993,127.073356018706
154,뚝섬유원지역 7호선,서울 광진구 능동로 10,37.5315862608622,127.06671773793
155,마들역 7호선,서울 노원구 동일로 지하 1530-1,37.6650864331785,127.057687709213
156,송파역 8호선,서울 송파구 송파대로 지하 354,37.4996866748478,127.112179893361
157,남부터미널역 3호선,서울 서초구 서초중앙로 지하 31,37.48514016604,127.016207055102
158,중곡역 7호선,서울 광진구 능동로 지하 417,37.5655258842084,127.084072412789
159,충정로역 2호선,서울 서대문구 서소문로 지하 17,37.5598377952439,126.964474043785
160,굽은다리역 5호선,서울 강동구 양재대로 지하 1572,37.5457314720664,127.142970847846
161,새절역 6호선,서울 은평구 증산로 지하 400,37.5918270544017,126.913911983591
162,여의도역 9호선,서울 영등포구 의사당대로 지하 101,37.5219069359564,126.923968896383
163,선정릉역 수인분당선,서울 강남구 선릉로 지하 580,37.5108538860091,127.043641042222
164,상왕십리역 2호선,서울 성동구 왕십리로 지하 374,37.5644687111181,127.029031221392
165,송정역 5호선,서울 강서구 공항대로 지하 33,37.5614775483136,126.811055407613
166,월곡역 6호선,서울 성북구 월곡로 지하 107,37.6014210523409,127.041184766468
167,석계역 1호선,서울 노원구 화랑로 341,37.6153059403184,127.065647254398
168,중랑역 경의중앙선,서울 중랑구 중랑역로 9,37.5948240960274,127.075728956656
169,하계역 7호선,서울 노원구 동일로 지하 1196,37.6364521240646,127.067988537404
170,안암역 6호선,서울 성북구 고려대로 지하 89,37.5862804833256,127.029213030111
171,신길역 1호선,서울 영등포구 영등포로 327,37.5170318506784,126.917224932059
172,방이역 5호선,서울 송파구 양재대로 지하 1127,37.5085564458698,127.125854699016
173,보문역 6호선,서울 성북구 보문로 지하 116,37.5853277238848,127.019386983515
174,독립문역 3호선,서울 서대문구 통일로 지하 247,37.5744103589329,126.957750279047
175,마천역 5호선,서울 송파구 마천로57길 지하 7,37.4946706182588,127.152320621872
176,도곡역 3호선,서울 강남구 남부순환로 지하 2814,37.4908647717187,127.05532337372
177,등촌역 9호선,서울 강서구 공항대로 지하 529,37.5511171423354,126.864950041955
178,청계산입구역 신분당선,서울 서초구 청계산로 지하 179,37.4483676641102,127.054631961335
179,압구정로데오역 수인분당선,서울 강남구 압구정로 지하 402,37.5272937126775,127.040512934835
180,언주역 9호선,서울 강남구 봉은사로 지하 201,37.5074454982119,127.034284713238
181,녹번역 3호선,서울 은평구 통일로 지하 602-1,37.6007421809861,126.936019442532
182,삼각지역 4호선,서울 용산구 한강대로 지하 180,37.5345937063675,126.973011032988
183,신정역 5호선,서울 양천구 오목로 지하 179,37.5252107928783,126.857290392028
184,숭실대입구역 7호선,서울 동작구 상도로 지하 378,37.4958143308836,126.954060246067
185,방학역 1호선,서울 도봉구 도봉로150다길 3,37.6663466100476,127.044423079471
186,대청역 3호선,서울 강남구 일원로 지하 2,37.4937218597788,127.079493645766
187,효창공원앞역 6호선,서울 용산구 백범로 지하 287,37.539334042393,126.961318543969
188,중화역 7호선,서울 중랑구 동일로 지하 797,37.6015796992834,127.079469204905
189,어린이대공원역 7호선,서울 광진구 능동로 지하 210,37.547871203305,127.074549925093
190,가양역 9호선,서울 강서구 양천로 지하 485,37.5615542602435,126.854388254338
191,금호역 3호선,서울 성동구 동호로 지하 104,37.5481125196986,127.015893753726
192,삼전역 9호선,서울 송파구 백제고분로 지하 189,37.504499567472,127.087450657756
193,한강진역 6호선,서울 용산구 이태원로 지하 287,37.5402951544226,127.001748287649
194,대치역 3호선,서울 강남구 남부순환로 지하 2952,37.4945627553067,127.063430193449
195,구일역 1호선,서울 구로구 구일로 133,37.4963911827294,126.869920428658
196,중계역 7호선,서울 노원구 동일로 지하 1308-1,37.6448906789921,127.064246723057
197,화랑대역 6호선,서울 노원구 화랑로 지하 510,37.6198943887187,127.083744624338
198,봉은사역 9호선,서울 강남구 봉은사로 지하 601,37.5143606191744,127.060891874786
199,방화역 5호선,서울 강서구 금낭화로 지하 132,37.5770031079469,126.81262993382
200,동대입구역 3호선,서울 중구 동호로 지하 256,37.559030224347,127.005460196954
201,녹사평역 6호선,서울 용산구 녹사평대로 지하 195,37.5348314193581,126.987028473368
202,한남역 경의중앙선,서울 용산구 독서당로6길 12-13,37.5291881521046,127.008249820572
203,신내역 6호선,서울 중랑구 용마산로136길 33,37.6100975955422,127.110256285987
204,도봉역 1호선,서울 도봉구 도봉로170길 2,37.6803629061562,127.045764016316
205,서울역 1호선,서울 중구 세종대로 지하 2,37.5571594835988,126.972554606456
206,신금호역 5호선,서울 성동구 금호로 지하 154,37.5545324884294,127.020064146247
207,오금역 5호선,서울 송파구 오금로 지하 321,37.5022659793733,127.127879247544
208,대흥역 6호선,서울 마포구 대흥로 지하 85,37.5476683544726,126.942465251709
209,증산역 6호선,서울 은평구 증산로 지하 306,37.5841954778004,126.910057587886
210,이촌역 경의중앙선,서울 용산구 이촌로71길 42,37.5222293914391,126.973595696064
211,한티역 수인분당선,서울 강남구 선릉로 지하 228,37.4962424687085,127.052882352599
212,올림픽공원역 5호선,서울 송파구 양재대로 지하 1233,37.5160876492782,127.130600140827
213,몽촌토성역 8호선,서울 송파구 올림픽로 지하 383,37.5176236317445,127.112429917071
214,마장역 5호선,서울 성동구 마장로 지하 296,37.5662827804848,127.043163438528
215,봉화산역 6호선,서울 중랑구 신내로 지하 232,37.6176537624438,127.090758129505
216,을지로4가역 2호선,서울 중구 을지로 지하 178,37.5666369941572,126.997852780281
217,국회의사당역 9호선,서울 영등포구 국회대로 지하 758,37.5280674292228,126.917885535023
218,김포공항역 9호선,서울 강서구 하늘길 지하 77,37.562144131501,126.801570320177
219,송파나루역 9호선,서울 송파구 백제고분로 지하 446,37.5106316985927,127.112393866995
220,애오개역 5호선,서울 마포구 마포대로 지하 210,37.5533624029594,126.95661326016
221,강동구청역 8호선,서울 강동구 올림픽로 지하 550,37.5306740877124,127.12057605164
222,서울숲역 수인분당선,서울 성동구 왕십리로 지하 77,37.5436182408959,127.044706934942
